"","raw_id","site","year_mo","easting","northing","mean.max.canopy.ht.aop","max.canopy.ht.aop","rumple.aop","deepgap.fraction.aop","cover.fraction.aop","top.rugosity.aop","vert.sd.aop","vertCV.aop","sd.sd.aop","entropy.aop","GFP.AOP.aop","VAI.AOP.aop","VCI.AOP.aop","q25.aop","q50.aop","new_ID"
"198","227","DELA","2015-07","423916.855","3599815.977","18.0039215189873","25.486","1.90922361869731","0.0595238095238095","0.94047619047619","3.34590633224847","4.30477064261271","0.255612624976454","1.99040579496395","0.631734663216113","0.853231655643278","8.54268302180106","0.631734663216113","14.19","17.26","DELA 2015-07 423916.855 3599815.977"
"199","228","DELA","2015-07","423945.432","3600411.485","24.2953695652174","29.727","2.25177982231759","0.165532879818594","0.834467120181406","3.8601264749434","7.98533076189439","0.390659650843132","3.31009446526316","0.636114468592263","0.915177497491475","5.29458798336228","0.636114468592263","19.02","23.9","DELA 2015-07 423945.432 3600411.485"
"200","229","DELA","2015-07","423947.427","3600086.578","24.385744","28.783","1.7332874882747","0.149659863945578","0.850340136054422","1.8437549292413","8.71769510183711","0.455538623691924","3.03507820372473","0.594850937792942","0.933699751202278","4.02322517769997","0.594850937792942","19.19","22.5","DELA 2015-07 423947.427 3600086.578"
"201","230","DELA","2015-07","424125.439","3600116.955","23.4832268041237","26.75","2.02640949434946","0.0761904761904762","0.923809523809524","2.5555527383633","9.87649160865266","0.573881140944413","6.15708694920781","0.499720195306797","0.949767171973401","2.85522012181627","0.499720195306797","4.38","22.24","DELA 2015-07 424125.439 3600116.955"
"202","231","DELA","2015-07","424363.581","3599700.303","19.226264781491","27.344","2.23452910362758","0.117913832199546","0.882086167800453","4.17998593931917","5.7258880080063","0.330393123070714","1.62549761227305","0.680565142798324","0.886312530659219","6.73831605583508","0.680565142798324","14.415","17.93","DELA 2015-07 424363.581 3599700.303"
"203","232","DELA","2015-07","424455.306","3600445.644","22.0618925831202","28.091","2.00395004744567","0.113378684807256","0.886621315192744","2.57608269470731","5.60974921573557","0.281005647533366","3.59186235131558","0.622643705121575","0.8942571845532","6.51933033158822","0.622643705121575","18.4525","21.2","DELA 2015-07 424455.306 3600445.644"
"204","233","DELA","2015-07","424515.024","3599903.242","19.3069294710327","27.853","2.101954341855","0.0997732426303855","0.900226757369615","4.82402851213819","5.53499797499251","0.313251192785937","2.31820593157233","0.678253025213381","0.836287166648356","10.4636427505193","0.678253025213381","13.4","16.875","DELA 2015-07 424515.024 3599903.242"
"205","234","DELA","2015-07","424634.027410408","3600176.13969834","9.91676844783715","24.186","2.44133465521245","0.108843537414966","0.891156462585034","5.73027324604229","6.20528819696488","0.710159506951379","3.02283540668016","0.67832995401601","0.913431711655848","4.69571238389656","0.67832995401601","3.7575","7.785","DELA 2015-07 424634.027410408 3600176.13969834"
"206","235","DELA","2015-07","424754.268","3600446.944","22.358210106383","28.528","1.70396512189024","0.104761904761905","0.895238095238095","2.09576806884833","6.64420671066148","0.363507528149934","2.78907989818881","0.647649190149787","0.907966425978833","5.59567100994913","0.647649190149787","16.38","20.6","DELA 2015-07 424754.268 3600446.944"
"207","236","DELA","2015-07","424785.361178533","3600356.81555845","21.7081370558376","29.286","2.62493836548608","0.106575963718821","0.893424036281179","5.51566147371449","6.67145967482743","0.338923068125199","3.01439522037993","0.704935326300761","0.88302819407634","7.38580720882732","0.704935326300761","16.47","21.07","DELA 2015-07 424785.361178533 3600356.81555845"
"208","237","DELA","2015-07","424872.933240825","3600625.88655115","18.7713730964467","31.443","3.19951439030607","0.106575963718821","0.893424036281179","9.66723504025578","9.35306280907684","0.552951652870625","2.9802039485381","0.752030987040627","0.917412757346943","5.50722564156155","0.752030987040627","9.48","16.63","DELA 2015-07 424872.933240825 3600625.88655115"
"209","238","DELA","2015-07","424965.509","3600684.094","17.4070888324873","28.897","2.49596612356233","0.106575963718821","0.893424036281179","5.35661973087488","6.115452597976","0.377533101089311","2.9778860322432","0.703520618503772","0.882610989197984","7.73494767103194","0.703520618503772","11.8","15.525","DELA 2015-07 424965.509 3600684.094"
"210","239","DELA","2016-06","423074.016","3599126.98","12.429582278481","21.668","2.33073857949847","0.104308390022676","0.895691609977324","3.54331995302892","5.06758163289133","0.506280582221204","1.14038402475408","0.664781860351881","0.888023200666775","5.16857557214469","0.664781860351881","6.651","9.997","DELA 2016-06 423074.016 3599126.98"
"211","240","DELA","2016-06","423134.149","3599754.698","16.2834343434343","22.911","1.87114321681186","0.102040816326531","0.897959183673469","3.2068313606152","5.41145249209698","0.398592563923457","2.7549965490456","0.646531684805265","0.886081463248165","5.73145192137867","0.646531684805265","10.8475","14.942","DELA 2016-06 423134.149 3599754.698"
"212","241","DELA","2016-06","423163.759","3599456.291","24.9402520107239","29.101","1.89987803923928","0.154195011337868","0.845804988662131","2.11627884410285","7.06189294691427","0.335916366623113","4.10431144128277","0.625022795384488","0.902762077098966","6.21216066144571","0.625022795384488","19.128","23.714","DELA 2016-06 423163.759 3599456.291"
"213","242","DELA","2016-06","423225.428938707","3598948.28930967","3.3634857881137","10.385","1.99138833018572","0.0785714285714286","0.921428571428571","2.87189753246415","2.84426113793386","0.7561883495366","0.802630819726012","0.481054330933602","0.869928920676138","3.18144157696232","0.481054330933602","1.715","2.674","DELA 2016-06 423225.428938707 3598948.28930967"
"214","243","DELA","2016-06","423255.837","3598406.262","18.8742905759162","23.585","1.87412150688744","0.133786848072562","0.866213151927438","2.73426238487819","4.30163733158251","0.247044578105298","3.19966578006991","0.59429598118897","0.855297638926268","7.60484140372391","0.59429598118897","15.246","18.211","DELA 2016-06 423255.837 3598406.262"
"215","244","DELA","2016-06","423256.057","3600655.355","27.6848337595908","35.126","2.80416872978224","0.113378684807256","0.886621315192744","4.34682719663681","9.75065762434846","0.4601522786051","4.68381326715351","0.757207151804596","0.929893280513326","5.17310118021709","0.757207151804596","15.7135","23.373","DELA 2016-06 423256.057 3600655.355"
"216","245","DELA","2016-06","423285.042","3599933.401","25.7718786279683","32.508","2.08305355431419","0.140589569160998","0.859410430839002","2.67067692626591","8.20642820653954","0.406002922631255","4.50734852110558","0.688813053021169","0.925060606807301","5.08700162810811","0.688813053021169","17.49125","22.782","DELA 2016-06 423285.042 3599933.401"
"217","246","DELA","2016-06","423312.171","3599608.076","19.002977443609","23.357","1.87097197639693","0.0952380952380952","0.904761904761905","2.00786680022098","5.86947682973091","0.384651988447385","2.47869056951351","0.638681720042269","0.890081461011273","5.43852807785836","0.638681720042269","12.16575","17.309","DELA 2016-06 423312.171 3599608.076"
"218","247","DELA","2016-06","423345.21","3600715.102","17.4301813602015","31.01","2.44905194222204","0.0997732426303855","0.900226757369615","7.18559896615299","7.63461659678674","0.495782660079845","2.94734644482366","0.734622298579594","0.889307828859969","7.57496664799118","0.734622298579594","9.542","13.118","DELA 2016-06 423345.21 3600715.102"
"219","248","DELA","2016-06","423465.805","3600025.229","24.0847819548872","31.398","2.7986740521921","0.0952380952380952","0.904761904761905","5.04316793983923","8.21241661684734","0.425820161610203","2.77724680196506","0.737608379728577","0.917067400204252","5.45383737081318","0.737608379728577","14.07525","20.3875","DELA 2016-06 423465.805 3600025.229"
"220","249","DELA","2016-06","423493.385","3598740.462","15.2245558510638","19.61","1.50356862410675","0.147392290249433","0.852607709750567","1.58759588042392","3.92382610840202","0.290841087327901","1.87897400169307","0.522893059863616","0.870048914566699","5.73579780408821","0.522893059863616","12.68575","14.3945","DELA 2016-06 423493.385 3598740.462"
"221","250","DELA","2016-06","423527.559","3599696.611","19.7252380952381","25.257","1.97155739522401","0.142857142857143","0.857142857142857","2.23142012243077","6.18001673444536","0.394297641608915","2.54664922307081","0.657483427174855","0.9037260594206","5.16757106161046","0.657483427174855","12.481","17.5155","DELA 2016-06 423527.559 3599696.611"
"222","251","DELA","2016-06","423557.149","3600593.954","5.87221683673469","12.734","2.06075354324878","0.111111111111111","0.888888888888889","3.61612536793828","3.650306564191","0.638578785095533","1.3147747471834","0.573381674127459","0.863630901060506","3.7097895254246","0.573381674127459","2.265","5.181","DELA 2016-06 423557.149 3600593.954"
"223","252","DELA","2016-06","423614.102","3599336.529","20.2191187335092","23.873","1.70813672022907","0.140589569160998","0.859410430839002","2.20799426307208","5.36165931563167","0.311447222245449","3.77898670680644","0.616182414186546","0.872776025237506","6.38794401970389","0.616182414186546","15.332","18.911","DELA 2016-06 423614.102 3599336.529"
"224","253","DELA","2016-06","423704.689","3600744.226","21.6652777777778","35.496","4.07295894905759","0.102040816326531","0.897959183673469","7.77304600012843","8.75283820898847","0.511707578868556","4.57185359262226","0.781135601826773","0.88809025759356","9.81592951977128","0.781135601826773","9.136","17.5","DELA 2016-06 423704.689 3600744.226"
"225","254","DELA","2016-06","423800.759","3600084.262","24.4072171717172","28.287","1.74139824193976","0.102040816326531","0.897959183673469","1.93731785445051","8.35364089263762","0.432959687904841","4.03464411364438","0.62249677584601","0.925513955153425","4.43983837452784","0.62249677584601","16.06625","22.9","DELA 2016-06 423800.759 3600084.262"
"226","255","DELA","2016-06","423824.536","3599965.931","21.2849283819629","27.238","1.81116727785694","0.145124716553288","0.854875283446712","3.12976226880236","7.23746057121559","0.41460132441216","3.29831750406904","0.656442916240592","0.915738529554403","4.68058614739298","0.656442916240592","15.7255","19.574","DELA 2016-06 423824.536 3599965.931"
"227","256","DELA","2016-06","423884.168","3599452.861","22.0383803526448","27.937","2.87041789205157","0.0997732426303855","0.900226757369615","4.40402294612744","7.92344112772523","0.453553411960138","3.47593745707213","0.695563857784826","0.899496090594179","6.29462537758733","0.695563857784826","9.56125","20.8945","DELA 2016-06 423884.168 3599452.861"
"228","257","DELA","2016-06","423916.855","3599815.977","18.0546363636364","25.621","1.93372590709366","0.102040816326531","0.897959183673469","3.47867890668114","5.68525800999192","0.378778830136007","3.40681762273043","0.650381170490339","0.903064466005357","5.26864257020643","0.650381170490339","12.26075","16.3135","DELA 2016-06 423916.855 3599815.977"
"229","258","DELA","2016-06","423945.432","3600411.485","24.5256121883657","29.602","2.24007417596075","0.18140589569161","0.81859410430839","3.38411120930772","8.52282323629343","0.434440700174805","3.0900936905366","0.661114887798957","0.919486926869879","4.98587764297053","0.661114887798957","12.2645","23.436","DELA 2016-06 423945.432 3600411.485"
"230","259","DELA","2016-06","423947.427","3600086.578","24.668539083558","28.792","1.77821083778022","0.158730158730159","0.841269841269841","1.81109112712907","9.57797704128705","0.538439551678244","4.3037798859026","0.598965019584137","0.94029851705979","3.56658924906421","0.598965019584137","9.624","22.464","DELA 2016-06 423947.427 3600086.578"
"231","260","DELA","2016-06","424125.439","3600116.955","23.4966735218509","27.28","2.62917576862561","0.117913832199546","0.882086167800453","3.40684363077917","9.01277637001808","0.460477016447198","6.08760522581068","0.507398916847001","0.939023844103437","3.6783854538711","0.507398916847001","21.1195","23.3325","DELA 2016-06 424125.439 3600116.955"
"232","261","DELA","2016-06","424243.89","3600833.927","9.63066666666667","21.343","2.49492898834873","0.115646258503401","0.884353741496599","4.94916281738371","4.94949960585006","0.553303018801621","1.62953480353257","0.658430175643269","0.876174324150668","6.01744886369529","0.658430175643269","5.234","8.363","DELA 2016-06 424243.89 3600833.927"
"233","262","DELA","2016-06","424245.881","3599756.309","25.4008324873096","35.298","2.50081415220614","0.106575963718821","0.893424036281179","7.41744149269597","8.05781368786486","0.348916840897421","1.90426387460812","0.722201152340323","0.906504853481878","7.02971340026935","0.722201152340323","20.9225","24.6305","DELA 2016-06 424245.881 3599756.309"
"234","263","DELA","2016-06","424363.581","3599700.303","19.4695573333333","27.396","2.47799268631396","0.149659863945578","0.850340136054422","4.29538597013112","6.28982527227144","0.380199435454252","2.71943108702308","0.696192539169803","0.89730838578425","6.00998319793358","0.696192539169803","13.42925","17.0135","DELA 2016-06 424363.581 3599700.303"
"235","264","DELA","2016-06","424515.024","3599903.242","18.7392468193384","27.633","2.34029927521773","0.108843537414966","0.891156462585034","5.33211013363285","6.27402305735163","0.372965973226958","2.62163789154062","0.702889745163786","0.87153712899334","7.72631183044612","0.702889745163786","12.7505","16.4","DELA 2016-06 424515.024 3599903.242"
"236","265","DELA","2016-06","424695.79","3600535.291","12.9647168367347","23.36","2.61242933037869","0.111111111111111","0.888888888888889","4.71136702583171","5.06610025315384","0.443008462162642","1.30638539510894","0.674144406758773","0.853787405672777","7.84948355567184","0.674144406758773","7.755","11.2005","DELA 2016-06 424695.79 3600535.291"
"237","266","DELA","2016-06","424754.268","3600446.944","22.9723553299492","28.835","1.77632828231665","0.106575963718821","0.893424036281179","2.25721088125985","6.12804978431572","0.311416322119544","2.94658196204459","0.659047654990648","0.883291678190237","7.18960181980243","0.659047654990648","17.767","21.345","DELA 2016-06 424754.268 3600446.944"
"238","267","DELA","2016-06","424785.361178533","3600356.81555845","22.1958545454545","29.847","2.72866211342661","0.126984126984127","0.873015873015873","5.58134343050171","7.43254789393808","0.391969707725118","3.170249298974","0.733172335237602","0.880830146245078","7.54948148944066","0.733172335237602","14.20775","20.899","DELA 2016-06 424785.361178533 3600356.81555845"
"239","268","DELA","2016-06","424872.933240825","3600625.88655115","18.0147512820513","30.355","3.30982720570256","0.0714285714285714","0.928571428571429","9.42722030619188","8.88336327632521","0.517457645092159","3.10482836798676","0.748677904580937","0.919214955925881","5.15678274193127","0.748677904580937","10.61325","17.416","DELA 2016-06 424872.933240825 3600625.88655115"
"240","269","DELA","2016-06","424965.509","3600684.094","16.4168578947368","28.874","2.83789250322198","0.138321995464853","0.861678004535147","6.4047990113298","7.21171586687784","0.489243168561088","3.83109309056607","0.724243079197526","0.908985981795002","5.77195229284625","0.724243079197526","10.27525","13.2825","DELA 2016-06 424965.509 3600684.094"
"241","270","DELA","2017-06","423255.837","3598406.262","19.2324263157895","24.292","1.85397605257212","0.138321995464853","0.861678004535147","2.80318782766957","4.40280298123556","0.245175945847679","2.29711248885874","0.590534071214513","0.866158872344407","7.32141715429448","0.590534071214513","15.8875","18.8","DELA 2017-06 423255.837 3598406.262"
"242","271","DELA","2017-06","423493.385","3598740.462","15.6010706806283","20.114","1.57704943534335","0.133786848072562","0.866213151927438","1.56243179218402","3.78215310180823","0.267324283687874","1.69106421429379","0.513186085512339","0.866201692971681","6.02233616336766","0.513186085512339","13.24","14.855","DELA 2017-06 423493.385 3598740.462"
"243","272","DELA","2017-06","423884.168","3599452.861","22.3443879093199","29.572","2.98047971143424","0.0997732426303855","0.900226757369615","4.43499411597607","7.76978114333009","0.414737245734632","4.90938483229278","0.683897472181378","0.896417639105624","6.59578473037285","0.683897472181378","11.67","22.04","DELA 2017-06 423884.168 3599452.861"
"244","273","DELA","2017-06","424363.581","3599700.303","19.4677544303797","27.406","2.3619593540726","0.104308390022676","0.895691609977324","4.12600390773556","5.84414015691315","0.336084458795056","3.99416852264048","0.676185942581773","0.889109694913833","6.55512786465519","0.676185942581773","14.45","17.6","DELA 2017-06 424363.581 3599700.303"
"245","274","GRSM","2015-08","273791.838","3938149.247","5.08068527918782","11.863","2.22461648637757","0.106575963718821","0.893424036281179","2.11297131151708","2.54404743376738","0.646957122533788","0.872036194435019","0.505602458639626","0.888717962685165","3.04436065930071","0.505602458639626","1.62","4.02","GRSM 2015-08 273791.838 3938149.247"
"246","275","GRSM","2016-07","260592.942","3951559.444","21.112382585752","32.055","2.68045592672961","0.140589569160998","0.859410430839002","5.4943023160855","6.79754691281423","0.388029796925291","2.52582204911498","0.740615270204163","0.893859676826935","7.46426654392442","0.740615270204163","13.2","16.88","GRSM 2016-07 260592.942 3951559.444"
"247","276","GRSM","2016-07","260712.995","3952071.16","19.1945076530612","28.113","2.49420790955764","0.0666666666666667","0.933333333333333","4.33440523505005","6.37135744165479","0.416101909837621","2.6035487752219","0.724940368704478","0.8872386539932","6.94353214365263","0.724940368704478","11.555","15.98","GRSM 2016-07 260712.995 3952071.16"
"248","277","GRSM","2016-07","260861.248","3951533.798","20.2749467005076","25.575","1.78434748215575","0.106575963718821","0.893424036281179","2.23709613091014","5.78238085626922","0.365967466274521","2.38967657286122","0.684527736348371","0.866848503373193","7.71378923051331","0.684527736348371","12.47","17.235","GRSM 2016-07 260861.248 3951533.798"
"249","278","GRSM","2016-07","261255.041","3952039.441","19.6332670157068","27.924","2.29619621411873","0.133786848072562","0.866213151927438","3.47124145906017","6.13832789322501","0.398197746865675","2.20135651354294","0.692383031360236","0.898483242821916","6.1659297300239","0.692383031360236","11.6825","16.58","GRSM 2016-07 261255.041 3952039.441"
"250","279","GRSM","2016-07","265813.653","3950479.575","18.2610051150895","30.249","2.71696254226869","0.113378684807256","0.886621315192744","4.50616509535996","6.1689944838868","0.403738549503275","2.68194746723496","0.704410178145019","0.907409156276055","6.04133268910865","0.704410178145019","12.32","15.365","GRSM 2016-07 265813.653 3950479.575"
"251","280","GRSM","2016-07","270492.519","3952550.286","16.2500714285714","25.918","3.07055869905523","0.142857142857143","0.857142857142857","5.26325264760777","5.7240966753459","0.388874309154305","1.79391082019447","0.698344867923508","0.849432931881248","9.51812218363453","0.698344867923508","10.45","14.05","GRSM 2016-07 270492.519 3952550.286"
"252","281","GRSM","2016-07","270858.316","3951920.378","26.6968337662338","34.69","2.93588130852515","0.126984126984127","0.873015873015873","4.26232565728532","5.11973183330405","0.203494886251768","2.11984606319049","0.662471813386073","0.876820341426949","9.62707690344029","0.662471813386073","21.91","25.82","GRSM 2016-07 270858.316 3951920.378"
"253","282","GRSM","2016-07","271365.85","3950270.098","31.6747027707809","41.207","3.12344823749977","0.0997732426303855","0.900226757369615","5.74235447807219","7.366802676959","0.254104137950098","4.01011049757617","0.744393808367777","0.867856095992087","12.7636320348122","0.744393808367777","25.0125","30.46","GRSM 2016-07 271365.85 3950270.098"
"254","283","GRSM","2016-07","271513.228","3949672.179","23.0679068010076","33.714","2.37697728932044","0.0997732426303855","0.900226757369615","3.48447536141703","5.32999792871666","0.254139914680474","4.89427142719901","0.655533575304731","0.875673387417652","9.17776888823461","0.655533575304731","19.3775","21.48","GRSM 2016-07 271513.228 3949672.179"
"255","284","GRSM","2016-07","271695.098","3950270.859","20.4902828282828","30.092","2.95293231029108","0.102040816326531","0.897959183673469","6.0921563184486","7.41192988271966","0.42203809024123","2.01400473393531","0.743418664754671","0.849331783526462","11.2588361187347","0.743418664754671","12.16","17.5","GRSM 2016-07 271695.098 3950270.859"
"256","285","GRSM","2016-07","272411.63","3948195.154","24.9245583756345","35.074","2.78091571301533","0.106575963718821","0.893424036281179","3.56715614170893","5.26438625329985","0.23264771342294","2.15382943265738","0.679232405153898","0.872428756620661","10.0393702592323","0.679232405153898","19.7925","23.245","GRSM 2016-07 272411.63 3948195.154"
"257","286","GRSM","2016-07","272504.006","3952130.841","24.2964376590331","29.587","2.16288959180506","0.108843537414966","0.891156462585034","3.3771004653199","6.91556794693168","0.339325048891799","3.09695746388826","0.702951060919421","0.885378844414444","7.14843309158759","0.702951060919421","17.65","22.275","GRSM 2016-07 272504.006 3952130.841"
"258","287","GRSM","2016-07","273171.259","3952074.154","15.0053102564103","23.247","4.02371422836544","0.115646258503401","0.884353741496599","5.00782114401407","6.21869835946304","0.481655759350521","3.35114953863291","0.69491523524751","0.885968405508788","5.82470132922988","0.69491523524751","8.855","13.53","GRSM 2016-07 273171.259 3952074.154"
"259","288","GRSM","2016-07","273292.201","3952675.524","35.4914236842105","39.874","2.56860659846552","0.138321995464853","0.861678004535147","2.46694726095954","6.54311187212486","0.198190154262518","3.19963535059693","0.609464940678919","0.905428143789704","8.04474212519402","0.609464940678919","32.25","34.58","GRSM 2016-07 273292.201 3952675.524"
"260","289","GRSM","2016-07","273564.656","3951954.638","25.6420025380711","39.037","3.54797625985251","0.106575963718821","0.893424036281179","5.61837647059966","7.66074499757526","0.330776816008233","2.04280489086372","0.757270931160865","0.897191477419792","8.67719415349309","0.757270931160865","18.98","24.48","GRSM 2016-07 273564.656 3951954.638"
"261","290","GRSM","2016-07","274632.401","3950301.625","31.5550157480315","36.395","1.78566080816681","0.136054421768707","0.863945578231292","3.0327806460606","4.76567520755427","0.159553265073277","5.23554759826927","0.592114737685169","0.856223921502693","11.9232989240576","0.592114737685169","28.68","30.93","GRSM 2016-07 274632.401 3950301.625"
"262","291","GRSM","2016-07","275352.977","3951198.468","27.5981984334204","32.693","2.25280252685057","0.131519274376417","0.868480725623583","3.01892703579137","6.08155329997241","0.254120330700693","3.62548891227111","0.684851202976423","0.881012858192552","8.53659573869108","0.684851202976423","21.1575","25.12","GRSM 2016-07 275352.977 3951198.468"
"263","292","GRSM","2016-07","275385.877","3950271.463","29.6834828496042","35.931","1.89515848939983","0.140589569160998","0.859410430839002","2.8671377735071","6.69916606847585","0.2568019540758","4.72810930116048","0.675308733435597","0.900530332846122","7.57232793644396","0.675308733435597","24.17","27.87","GRSM 2016-07 275385.877 3950271.463"
"264","293","GRSM","2016-07","276044.077","3950902.29","25.2393","29.458","1.68199956948448","0.115646258503401","0.884353741496599","1.7606821401703","6.36456912308392","0.288307048458931","4.66916746683054","0.594004761565847","0.904976223495024","6.07630597887589","0.594004761565847","21.35","24.08","GRSM 2016-07 276044.077 3950902.29"
"265","294","GRSM","2016-07","281892.775","3951948.828","33.0011785714286","38.296","2.58251072998941","0.111111111111111","0.888888888888889","3.14114548212872","8.67886380082743","0.309525734125461","4.91000877220394","0.709072931125456","0.904384155207665","7.78890029682003","0.709072931125456","26.45","30.83","GRSM 2016-07 281892.775 3951948.828"
"266","295","GRSM","2016-07","282163.79","3956721.092","12.0272305764411","29.33","2.73236179207615","0.0952380952380952","0.904761904761905","5.9061176767846","6.21565242188241","0.58111018066051","1.54014993366092","0.70254439973145","0.88588844136736","8.18232981860944","0.70254439973145","6.0525","9.085","GRSM 2016-07 282163.79 3956721.092"
"267","296","GRSM","2016-07","282613.031","3955521.343","36.9890527638191","43.69","2.66983927335142","0.0975056689342404","0.90249433106576","3.1845737286929","6.5994469618534","0.193893355173607","4.31168561852549","0.663793178074399","0.880493946633095","12.1568129544836","0.663793178074399","32.37","35.63","GRSM 2016-07 282613.031 3955521.343"
"268","297","GRSM","2016-07","283003.813","3951742.255","32.92483","42.656","2.8453239609001","0.0929705215419501","0.90702947845805","5.31830773498582","8.87270750916735","0.310359925032088","4.83547117137287","0.748542916101597","0.900401365028437","9.20332809331761","0.748542916101597","25.25","31.09","GRSM 2016-07 283003.813 3951742.255"
"269","298","GRSM","2016-07","283004.215","3951261.975","26.7872130325815","33.698","2.35743932264003","0.0952380952380952","0.904761904761905","3.11868442777251","7.24215711770034","0.305031947816842","4.75109789921432","0.63407960473896","0.890295972417433","8.27512736268415","0.63407960473896","23.37","26.13","GRSM 2016-07 283004.215 3951261.975"
"270","299","GRSM","2016-07","283966.054","3954110.594","19.9078439153439","27.006","2.83499132905233","0.142857142857143","0.857142857142857","4.57344586981349","6.34805219146174","0.373933605113932","2.44825272206733","0.710403471461031","0.857110119687076","8.55333223803211","0.710403471461031","13.02","18.415","GRSM 2016-07 283966.054 3954110.594"
"271","300","GRSM","2016-07","286395.179","3953628.293","24.7125984848485","37.113","3.6117360458135","0.102040816326531","0.897959183673469","6.09566874269394","7.98185819896578","0.374355227729538","2.73781242576947","0.768560405774549","0.879050778929175","9.84892545209436","0.768560405774549","16.45","21.17","GRSM 2016-07 286395.179 3953628.293"
"272","301","GRSM","2016-07","287926.679","3953754.762","23.6382625","29.997","1.83684542203699","0.0929705215419501","0.90702947845805","2.40200629144766","5.12960167664907","0.245144131220352","3.45462518374918","0.653089594984566","0.847675458895948","10.2368428739378","0.653089594984566","18.91","22.02","GRSM 2016-07 287926.679 3953754.762"
"273","302","GRSM","2018-04","271365.85","3950270.098","36.3944070351759","43.999","3.25109732786634","0.0975056689342404","0.90249433106576","6.01359601845682","10.9050325485155","0.356210253223937","3.06509544164905","0.751398015068434","0.915067623274303","8.2312221426358","0.751398015068434","27.168","34.609","GRSM 2018-04 271365.85 3950270.098"
"274","303","GRSM","2018-04","271513.228","3949672.179","37.367671679198","42.737","1.60935473816805","0.0952380952380952","0.904761904761905","1.92060862944862","7.06532034794865","0.218297017918216","2.02327567045457","0.684795537348474","0.861710561492371","13.1893740402799","0.684795537348474","30.857","34.416","GRSM 2018-04 271513.228 3949672.179"
"275","304","GRSM","2018-04","273292.201","3952675.524","34.9950291005291","39.738","3.21346625596787","0.142857142857143","0.857142857142857","3.94270846957697","8.02034578967628","0.265743350888364","2.62353710999363","0.714601054486615","0.88438154857752","9.68031641482965","0.714601054486615","27.51525","32.9835","GRSM 2018-04 273292.201 3952675.524"
"276","305","GRSM","2018-04","273564.656","3951954.638","32.2974035989717","42.179","2.68013441307124","0.117913832199546","0.882086167800453","5.72124980570376","7.97580735300963","0.285826061592392","2.23875361802751","0.767763257777912","0.888000868208607","10.3592055493578","0.767763257777912","24.018","29.391","GRSM 2018-04 273564.656 3951954.638"
"277","306","HARV","2017-07","723934.837","4707721.902","17.1020075949367","25.063","5.98246916774106","0.104308390022676","0.895691609977324","6.3086199165278","9.39012763299168","0.735835489629917","4.22402820413221","0.575311702834165","0.954613295616432","2.35445307607973","0.575311702834165","0.435","15.82","HARV 2017-07 723934.837 4707721.902"
"278","307","HARV","2017-07","724626.424","4706885.042","16.2659052631579","20.532","2.67717477464487","0.138321995464853","0.861678004535147","2.81034492600792","6.48214695744025","0.507728304736621","3.3795151103642","0.583776245698369","0.916469511402636","3.58217980214897","0.583776245698369","9.4925","15.025","HARV 2017-07 724626.424 4706885.042"
"279","308","HARV","2017-07","725254.921","4706552.291","13.1869316455696","24.824","4.02569393241665","0.104308390022676","0.895691609977324","5.65441841995308","7.21293999193278","0.689586187441049","3.36286397086725","0.666123409835522","0.939439340727617","3.04409218063818","0.666123409835522","4.81","10.36","HARV 2017-07 725254.921 4706552.291"
"280","309","HARV","2017-07","725947.363","4701214.858","25.5523547557841","34.49","2.36888034078493","0.117913832199546","0.882086167800453","3.30915472242033","5.56358363438626","0.239239005914101","2.04759456701515","0.652674532995105","0.893939971785729","8.23526890660638","0.652674532995105","21.7225","23.665","HARV 2017-07 725947.363 4701214.858"
"281","310","HARV","2017-07","726510.439","4699055.568","21.7128951612903","28.828","3.20891758442345","0.156462585034014","0.843537414965986","4.14365589290309","8.45266488239261","0.483873393086671","2.20720614871174","0.638916425584388","0.937826920745694","3.68353977960543","0.638916425584388","15.645","20.28","HARV 2017-07 726510.439 4699055.568"
"282","311","HARV","2017-07","727686.891","4701485.414","13.0731326530612","27.407","7.17502257103489","0.111111111111111","0.888888888888889","7.85340813095568","8.58781883603762","0.828180849184725","4.81843241630517","0.664198926212962","0.949580428212578","2.98785005062451","0.664198926212962","3.3","8.06","HARV 2017-07 727686.891 4701485.414"
"283","312","HARV","2017-07","727929.776","4701991.474","23.8136919060052","27.86","2.35154650693171","0.131519274376417","0.868480725623583","3.12276309118668","8.00763826794468","0.399620367943953","4.26516491127977","0.59377330802099","0.923424560442622","4.62633440464917","0.59377330802099","18.25","23.69","HARV 2017-07 727929.776 4701991.474"
"284","313","HARV","2017-07","728795.047","4700495.504","10.9998210526316","26.95","5.56755266172935","0.138321995464853","0.861678004535147","5.61092191189671","6.13187594237908","0.62653798443645","2.99634125301711","0.567090860275622","0.902273484387652","6.69191578762563","0.567090860275622","6.4875","7.47","HARV 2017-07 728795.047 4700495.504"
"285","314","HARV","2017-07","730415.353","4701787.542","24.7762245430809","32.927","2.55706174963213","0.131519274376417","0.868480725623583","4.51407761205634","8.09614540818678","0.363253931139383","3.76192880289271","0.680897997574016","0.924507496782936","5.16165354333348","0.680897997574016","19.2325","24.69","HARV 2017-07 730415.353 4701787.542"
